CustomerID,Age,Gender,Location,MaritalStatus,PolicyType,PolicyStartDate,PolicyEndDate,Premium,RenewalStatus,NumClaims,ClaimAmount,ClaimSatisfaction,PaymentHistory,PaymentMethod,ChurnStatus,Region,State,Product,CustomerCategory
CS0012832,20,Male,Ibadan,Married,Travel,11/04/2020,13/02/2023,228514.37,No,0,455506.66,3,On-time,Bank Transfer,No,NorthEast,Taraba,Oil & Gas,Corporate
CS0012833,18,Female,Lagos,Divorced,Auto,04/11/2018,30/12/2023,278437.2,Yes,3,148715.29,3,Missed,Mobile Payment,No,SouthSouth,Rivers,Travel,Individual
CS0012834,67,Female,Ibadan,Divorced,Life,15/07/2022,12/11/2023,25661.26,Yes,0,714983.13,1,Late,Bank Transfer,Yes,SouthSouth,Edo,Oil & Gas,Corporate
CS0012835,44,Female,Ibadan,Single,Health,26/04/2016,14/06/2023,111112.63,Yes,1,362304.35,3,On-time,Mobile Payment,Yes,NorthWest,Jigawa,Professional Indemnity,Individual
CS0012836,64,Male,Ibadan,Married,Health,28/03/2022,29/07/2024,403295.18,No,0,378151.83,4,On-time,Mobile Payment,Yes,SouthSouth,Rivers,Enhanced Motor 3rd Party,Individual
CS0012837,57,Female,Kano,Married,Travel,01/09/2017,12/11/2023,186589.56,Yes,4,334412.18,4,Late,Card Payment,No,SouthEast,Imo,Comprehensive Motor,Corporate
CS0012838,50,Male,Kano,Divorced,Health,10/06/2016,28/12/2024,459111.7,No,1,486038.61,5,On-time,Mobile Payment,Yes,SouthEast,Imo,Fire & Special Perils,Corporate
CS0012839,37,Female,Kano,Married,Travel,23/11/2017,31/10/2023,288728.91,Yes,2,65797.78,4,Late,Mobile Payment,No,NorthWest,Kaduna,Consequential Loss,Individual
CS0012840,31,Female,Lagos,Married,Auto,03/08/2016,02/10/2024,20421.99,Yes,4,860237.13,4,Missed,Mobile Payment,No,NorthEast,Bauchi,Fire & Special Perils,Corporate
CS0012841,53,Female,Port Harcourt,Married,Home,17/11/2019,12/05/2024,489300.72,Yes,4,726205.95,2,On-time,Mobile Payment,No,NorthCentral,Nasarawa,Professional Indemnity,Individual
CS0012842,22,Male,Ibadan,Single,Health,11/10/2017,01/04/2023,165350.29,Yes,1,35252.83,3,On-time,Bank Transfer,Yes,SouthEast,Enugu,Personal Accident,Corporate
CS0012843,40,Male,Lagos,Divorced,Health,01/11/2016,07/12/2024,190779.04,No,3,862650.9,3,On-time,Mobile Payment,Yes,NorthCentral,Nasarawa,Consequential Loss,Corporate
CS0012844,62,Female,Kano,Widowed,Auto,23/10/2019,09/02/2024,456215.37,Yes,4,748838.04,1,On-time,Bank Transfer,Yes,NorthWest,Kebbi,All Risk Insurance,Individual
CS0012845,32,Female,Kano,Single,Home,30/05/2015,24/11/2024,440225.6,Yes,4,820895.67,1,On-time,Card Payment,No,SouthSouth,Bayelsa,Travel,Corporate
CS0012846,23,Female,Port Harcourt,Divorced,Travel,17/06/2018,09/01/2024,345661.03,No,3,555283.41,3,On-time,Bank Transfer,No,SouthSouth,Akwa-Ibom,Aviation,Individual
CS0012847,50,Male,Kano,Single,Home,11/07/2015,20/01/2024,15011.29,No,0,828839,2,On-time,Mobile Payment,No,NorthCentral,Kogi,Marine Insurance,Individual
CS0012848,36,Male,Ibadan,Widowed,Health,07/04/2017,07/03/2024,11757.31,No,1,345915.62,4,On-time,Bank Transfer,No,SouthWest,Oyo,Plant-All-Risk,Corporate
CS0012849,30,Male,Abuja,Single,Auto,26/03/2021,27/10/2023,97341.25,Yes,3,890793.03,5,On-time,Card Payment,No,NorthEast,Borno,Aviation,Corporate
CS0012850,46,Male,Kano,Single,Life,11/10/2015,20/10/2023,383638.71,Yes,0,908535.83,5,On-time,Card Payment,No,SouthEast,Ebonyi,Marine Insurance,Individual
CS0012851,23,Male,Port Harcourt,Widowed,Auto,03/02/2019,10/08/2023,419127.85,Yes,3,67568.09,2,On-time,Mobile Payment,No,NorthCentral,Kogi,Personal Accident,Individual
CS0012852,32,Female,Abuja,Married,Travel,22/08/2015,14/12/2024,120150.09,Yes,4,412549.86,2,Late,Card Payment,No,NorthCentral,Kogi,Burglary,Corporate
CS0012853,33,Female,Ibadan,Divorced,Travel,29/11/2015,01/04/2024,48562.06,Yes,0,382382.66,5,On-time,Card Payment,No,SouthSouth,Bayelsa,Professional Indemnity,Individual
CS0012854,41,Female,Ibadan,Widowed,Health,12/02/2015,10/06/2024,219149.47,No,0,906360.05,1,On-time,Card Payment,No,NorthCentral,Benue,Marine Insurance,Corporate
CS0012855,40,Male,Ibadan,Single,Auto,05/12/2018,14/12/2024,465162.51,No,4,807852.35,5,On-time,Mobile Payment,No,NorthEast,Gombe,Motor 3rd Party,Corporate
CS0012856,65,Female,Port Harcourt,Married,Life,01/03/2017,26/11/2024,266999.48,Yes,2,437674.95,4,Late,Card Payment,No,NorthCentral,Kogi,Marine Insurance,Corporate
CS0012857,27,Male,Abuja,Single,Auto,24/01/2017,08/04/2023,369144.77,Yes,2,648156.69,3,On-time,Bank Transfer,Yes,SouthWest,Osun,Fire & Burglary,Individual
CS0012858,58,Male,Ibadan,Married,Travel,14/11/2020,21/08/2024,357177.78,No,1,741724.31,4,Late,Bank Transfer,Yes,NorthWest,Zamfara,All Risk Insurance,Corporate
CS0012859,58,Female,Kano,Single,Auto,08/01/2016,15/10/2024,428538.3,Yes,2,242479.52,5,On-time,Bank Transfer,No,SouthWest,Lagos,Home,Individual
CS0012860,66,Female,Abuja,Divorced,Health,24/08/2016,15/02/2023,492263.73,Yes,3,714579.53,4,Missed,Bank Transfer,Yes,NorthCentral,FCT,Oil & Gas,Individual
CS0012861,34,Male,Ibadan,Divorced,Travel,01/04/2021,22/04/2024,490346.18,Yes,4,834865.5,2,Missed,Bank Transfer,Yes,SouthEast,Ebonyi,Comprehensive Motor,Individual
CS0012862,66,Male,Abuja,Single,Auto,14/11/2020,29/11/2023,274618.97,Yes,3,827321.84,1,Late,Card Payment,No,SouthWest,Ondo,Bonds Insurance,Individual
CS0012863,61,Female,Kano,Widowed,Auto,23/03/2020,14/07/2024,173408.56,Yes,0,850520.91,2,On-time,Bank Transfer,No,NorthEast,Taraba,Consequential Loss,Individual
CS0012864,62,Male,Lagos,Single,Health,18/04/2021,06/07/2024,396200.43,No,1,723469.22,1,On-time,Bank Transfer,No,NorthEast,Gombe,Travel,Corporate
CS0012865,47,Male,Ibadan,Single,Health,12/08/2021,06/11/2024,354258.44,Yes,3,815227.71,1,Late,Bank Transfer,Yes,SouthEast,Enugu,Consequential Loss,Corporate
CS0012866,61,Male,Kano,Widowed,Auto,10/02/2015,28/03/2024,394011.37,No,2,884812.11,3,On-time,Mobile Payment,Yes,SouthEast,Anambra,Enhanced Motor 3rd Party,Corporate
CS0012867,63,Female,Port Harcourt,Widowed,Life,16/08/2018,14/05/2024,156993.21,No,4,104571.36,5,On-time,Mobile Payment,Yes,NorthEast,Taraba,Travel,Individual
CS0012868,27,Male,Ibadan,Single,Travel,25/05/2020,22/07/2023,295736.02,Yes,2,157416.12,4,On-time,Bank Transfer,No,NorthWest,Kebbi,Enhanced Motor 3rd Party,Corporate
CS0012869,36,Male,Lagos,Married,Auto,23/02/2017,09/06/2023,100748.84,No,4,806296.97,4,On-time,Bank Transfer,Yes,SouthWest,Ogun,Plant-All-Risk,Individual
CS0012870,46,Male,Kano,Divorced,Health,13/06/2021,18/08/2024,117559.21,No,2,2658.94,5,On-time,Card Payment,No,SouthWest,Ogun,Marine Insurance,Individual
CS0012871,19,Male,Kano,Married,Travel,01/01/2015,08/08/2024,190918.85,Yes,2,473452.29,2,Late,Mobile Payment,No,SouthEast,Enugu,Consequential Loss,Individual
CS0012872,53,Male,Abuja,Widowed,Health,10/11/2020,07/07/2023,358153.36,Yes,1,242173.79,3,On-time,Card Payment,Yes,SouthSouth,Edo,Aviation,Individual
CS0012873,36,Male,Ibadan,Divorced,Travel,08/10/2015,01/04/2024,159203.6,Yes,3,610526.9,5,Missed,Card Payment,No,SouthSouth,Cross-River,Home,Individual
CS0012874,24,Male,Lagos,Single,Auto,10/11/2021,15/10/2024,170968.73,No,4,878965.01,4,Missed,Bank Transfer,No,SouthSouth,Rivers,All Risk Insurance,Individual
CS0012875,43,Female,Port Harcourt,Divorced,Home,02/05/2016,18/04/2024,401573.89,Yes,2,594656.6,4,Late,Card Payment,No,SouthEast,Enugu,Home,Corporate
CS0012876,32,Female,Abuja,Single,Home,09/11/2022,17/09/2024,457529.5,Yes,2,396091.08,4,On-time,Bank Transfer,No,SouthEast,Enugu,Motor 3rd Party,Corporate
CS0012877,64,Female,Ibadan,Single,Travel,25/04/2017,01/08/2023,421596.17,Yes,2,462608.18,3,On-time,Mobile Payment,No,SouthSouth,Cross-River,Comprehensive Motor,Corporate
CS0012878,55,Male,Lagos,Widowed,Health,11/02/2016,23/03/2023,100557.8,Yes,0,991820.41,2,Late,Bank Transfer,No,SouthWest,Ekiti,Goods-In-Transit,Corporate
CS0012879,20,Female,Abuja,Married,Health,22/07/2018,15/12/2024,234289.55,Yes,0,277045.14,1,On-time,Card Payment,No,SouthSouth,Rivers,Motor 3rd Party,Individual
CS0012880,55,Female,Lagos,Widowed,Health,26/05/2020,07/12/2023,354557.93,Yes,2,764048.16,1,Late,Card Payment,No,SouthEast,Abia,Oil & Gas,Individual
CS0012881,33,Male,Lagos,Widowed,Auto,15/07/2017,29/05/2024,358964.47,Yes,0,479658.17,4,On-time,Card Payment,Yes,SouthSouth,Akwa-Ibom,Personal Accident,Corporate
CS0012882,19,Female,Abuja,Divorced,Travel,01/05/2016,14/10/2023,204451.09,No,3,37408.97,2,On-time,Bank Transfer,Yes,NorthWest,Kano,Goods-In-Transit,Corporate
CS0012883,48,Male,Abuja,Married,Auto,16/03/2017,26/06/2024,216060.66,Yes,1,200349,2,On-time,Card Payment,No,NorthEast,Bauchi,Comprehensive Motor,Corporate
CS0012884,45,Male,Ibadan,Married,Home,27/11/2018,08/08/2023,292888.65,No,3,855897.81,2,On-time,Mobile Payment,No,NorthCentral,Kwara,Consequential Loss,Corporate
CS0012885,24,Male,Abuja,Married,Home,27/03/2021,08/07/2024,342215.58,Yes,2,512973.28,3,Missed,Card Payment,No,NorthCentral,Niger,Personal Accident,Corporate
CS0012886,47,Female,Ibadan,Married,Health,01/11/2018,02/11/2024,45994.67,No,3,807629.59,3,On-time,Bank Transfer,No,NorthWest,Sokoto,Fire & Burglary,Corporate
CS0012887,60,Male,Lagos,Divorced,Health,03/02/2021,15/10/2023,325911.85,Yes,3,911795.98,1,Late,Bank Transfer,No,SouthEast,Imo,Machine Breakdown,Individual
CS0012888,24,Female,Abuja,Divorced,Travel,08/04/2015,07/11/2023,261002.96,No,2,839476.42,4,Missed,Mobile Payment,No,SouthSouth,Delta,Oil & Gas,Corporate
CS0012889,53,Male,Ibadan,Widowed,Home,02/03/2022,02/12/2023,28617.61,Yes,3,143672,1,Missed,Bank Transfer,No,SouthWest,Ondo,Aviation,Individual
CS0012890,46,Male,Ibadan,Widowed,Travel,03/12/2015,26/09/2024,39202.13,No,2,127895.78,3,On-time,Card Payment,No,NorthEast,Borno,Marine Insurance,Individual
CS0012891,41,Female,Port Harcourt,Married,Home,02/02/2021,26/05/2024,107696.31,Yes,4,565026.89,1,Missed,Card Payment,No,NorthWest,Kebbi,Machine Breakdown,Corporate
CS0012892,69,Male,Ibadan,Widowed,Life,01/09/2016,24/09/2024,184234.25,Yes,3,517795.44,2,Late,Bank Transfer,No,SouthWest,Oyo,Oil & Gas,Corporate
CS0012893,56,Female,Ibadan,Divorced,Travel,06/01/2017,31/10/2023,382784.11,Yes,1,124494.07,1,On-time,Mobile Payment,No,NorthEast,Adamawa,Burglary,Individual
CS0012894,21,Male,Port Harcourt,Widowed,Life,27/08/2022,08/11/2023,164230,Yes,0,423531.16,1,On-time,Card Payment,No,SouthSouth,Akwa-Ibom,Goods-In-Transit,Corporate
CS0012895,46,Male,Kano,Single,Auto,08/09/2015,04/04/2023,384067.46,No,3,209866.09,5,Late,Mobile Payment,No,SouthEast,Anambra,Personal Accident,Corporate
CS0012896,61,Male,Abuja,Widowed,Home,02/05/2020,02/02/2023,253928.8,Yes,0,339410.81,4,On-time,Mobile Payment,Yes,SouthSouth,Cross-River,Enhanced Motor 3rd Party,Corporate
CS0012897,22,Male,Port Harcourt,Divorced,Life,12/10/2018,16/06/2024,112566.1,No,1,302901.09,1,On-time,Bank Transfer,Yes,SouthSouth,Akwa-Ibom,Fire & Burglary,Corporate
CS0012898,46,Male,Ibadan,Married,Auto,13/03/2021,29/01/2024,390723.53,Yes,3,222183.7,3,Missed,Card Payment,No,NorthWest,Zamfara,Plant-All-Risk,Individual
CS0012899,47,Male,Ibadan,Single,Travel,15/10/2021,25/05/2023,363877.49,Yes,0,781122.27,2,On-time,Card Payment,No,NorthWest,Kaduna,Marine Insurance,Individual
CS0012900,46,Male,Abuja,Single,Life,21/06/2016,25/08/2023,27652,Yes,3,371512.67,3,On-time,Mobile Payment,No,NorthWest,Katsina,Aviation,Corporate
CS0012901,43,Male,Lagos,Single,Life,03/12/2017,11/09/2024,370122.01,Yes,3,663787.23,2,On-time,Card Payment,No,NorthWest,Sokoto,Personal Accident,Corporate
CS0012902,36,Female,Port Harcourt,Widowed,Auto,05/08/2019,15/07/2023,337598.4,Yes,1,196798.28,2,Late,Card Payment,No,SouthWest,Oyo,Travel,Individual
CS0012903,43,Female,Kano,Widowed,Life,30/09/2020,16/04/2023,193990.34,No,0,664144.53,2,On-time,Card Payment,No,NorthCentral,FCT,Travel,Corporate
CS0012904,54,Female,Abuja,Single,Auto,02/11/2016,24/08/2024,318395.96,Yes,0,326680.76,4,On-time,Bank Transfer,No,SouthEast,Imo,All Risk Insurance,Corporate
CS0012905,44,Male,Abuja,Single,Home,11/03/2020,16/12/2024,84263.89,Yes,0,710685.36,4,Late,Card Payment,No,NorthCentral,FCT,Home,Individual
CS0012906,47,Female,Port Harcourt,Married,Home,25/07/2022,07/04/2024,297986.16,Yes,2,696226.1,1,Late,Bank Transfer,No,SouthSouth,Cross-River,Home,Corporate
CS0012907,68,Female,Ibadan,Married,Home,05/05/2020,14/04/2023,94600.05,Yes,3,733454.97,2,On-time,Card Payment,No,SouthEast,Enugu,Enhanced Motor 3rd Party,Individual
CS0012908,47,Male,Ibadan,Single,Life,16/03/2015,16/09/2023,65290.09,No,3,849209.99,4,Late,Card Payment,No,NorthCentral,Plateau,Travel,Corporate
CS0012909,20,Female,Kano,Married,Life,01/05/2017,22/02/2023,108388.09,Yes,4,517899.45,5,On-time,Card Payment,Yes,NorthEast,Bauchi,Contractors-All-Risk,Individual
CS0012910,60,Male,Port Harcourt,Divorced,Health,21/02/2015,21/07/2023,69474.09,Yes,1,470030.66,3,On-time,Mobile Payment,No,SouthEast,Ebonyi,Burglary,Individual
CS0012911,24,Female,Abuja,Widowed,Health,05/04/2021,18/09/2023,70629.4,Yes,1,613102.49,2,On-time,Card Payment,No,NorthCentral,Kogi,All Risk Insurance,Corporate
CS0012912,66,Female,Port Harcourt,Married,Auto,17/09/2016,07/02/2024,442806.23,Yes,2,741456.34,3,On-time,Mobile Payment,No,SouthEast,Enugu,Travel,Corporate
CS0012913,26,Female,Lagos,Divorced,Life,21/09/2019,03/06/2024,450559.82,Yes,0,652515.35,2,On-time,Mobile Payment,No,SouthWest,Ekiti,Motor 3rd Party,Corporate
CS0012914,58,Female,Abuja,Widowed,Auto,21/12/2017,02/08/2023,369695.42,Yes,3,46741.84,5,On-time,Mobile Payment,Yes,NorthEast,Gombe,Fire & Burglary,Individual
CS0012915,59,Female,Kano,Married,Travel,27/01/2017,20/11/2024,393312.09,Yes,0,848902.72,3,Late,Mobile Payment,No,SouthEast,Abia,Burglary,Individual
CS0012916,30,Male,Kano,Widowed,Life,05/08/2022,29/08/2024,186438.41,Yes,0,678721.03,3,On-time,Bank Transfer,No,NorthWest,Katsina,Aviation,Corporate
CS0012917,32,Female,Abuja,Divorced,Travel,09/09/2017,09/02/2023,276559.58,No,2,803886.36,1,On-time,Mobile Payment,Yes,NorthEast,Adamawa,Goods-In-Transit,Corporate
CS0012918,22,Male,Ibadan,Divorced,Life,15/09/2017,23/08/2023,409211.51,Yes,1,818659.85,3,On-time,Bank Transfer,No,NorthEast,Bauchi,Fire & Burglary,Corporate
CS0012919,46,Female,Abuja,Widowed,Home,07/07/2021,14/12/2024,249672.48,Yes,2,62868.25,4,On-time,Mobile Payment,Yes,SouthEast,Anambra,Contractors-All-Risk,Corporate
CS0012920,52,Male,Abuja,Single,Auto,09/03/2020,12/07/2023,371109,Yes,0,264481.29,4,On-time,Bank Transfer,No,SouthEast,Abia,Fire & Special Perils,Individual
CS0012921,44,Female,Lagos,Married,Health,15/01/2021,04/05/2024,217472.91,Yes,0,350608.6,3,Late,Card Payment,No,SouthSouth,Edo,All Risk Insurance,Individual
CS0012922,44,Female,Abuja,Single,Home,26/09/2021,16/12/2023,179659.11,Yes,2,847105.79,1,On-time,Bank Transfer,No,SouthEast,Anambra,Comprehensive Motor,Corporate
CS0012923,25,Female,Port Harcourt,Divorced,Health,14/10/2015,18/12/2024,424968.08,Yes,3,71322.01,5,On-time,Card Payment,No,NorthCentral,Kogi,Personal Accident,Corporate
CS0012924,49,Female,Port Harcourt,Widowed,Life,07/06/2016,28/08/2023,173000.76,Yes,2,408394.97,2,On-time,Bank Transfer,No,SouthSouth,Delta,Consequential Loss,Individual
CS0012925,37,Female,Kano,Married,Travel,28/09/2017,10/02/2024,243045.87,No,1,897482.6,3,On-time,Mobile Payment,No,SouthWest,Ogun,Motor 3rd Party,Corporate
CS0012926,27,Male,Ibadan,Married,Travel,18/06/2021,09/08/2024,62985.51,No,4,671622.45,4,Late,Card Payment,Yes,SouthWest,Ondo,Professional Indemnity,Individual
CS0012927,30,Female,Kano,Single,Home,27/01/2015,26/01/2024,259848.94,Yes,1,586025.1,4,On-time,Mobile Payment,No,NorthCentral,Plateau,Fire & Burglary,Individual
CS0012928,46,Female,Lagos,Married,Health,10/02/2019,08/07/2024,306796.46,Yes,1,455653.14,1,Late,Mobile Payment,No,SouthEast,Ebonyi,Fire & Burglary,Corporate
CS0012929,52,Male,Abuja,Married,Auto,26/11/2022,03/09/2023,201421.73,Yes,4,642167.25,4,On-time,Bank Transfer,No,SouthWest,Osun,Marine Insurance,Individual
CS0012930,25,Female,Kano,Married,Auto,21/10/2018,04/12/2023,326883.46,Yes,4,757008.23,1,Late,Mobile Payment,No,NorthEast,Gombe,Consequential Loss,Individual
CS0012931,46,Female,Abuja,Divorced,Auto,21/09/2021,25/05/2024,226254.12,No,4,923708.26,1,On-time,Mobile Payment,No,SouthEast,Abia,Home,Corporate
CS0012932,48,Female,Kano,Single,Health,13/07/2021,13/09/2024,218882.26,Yes,1,36034.14,1,On-time,Mobile Payment,No,SouthEast,Anambra,Travel,Individual
CS0012933,58,Female,Abuja,Divorced,Travel,12/02/2016,07/04/2024,217097.94,No,2,301919.42,2,On-time,Bank Transfer,No,SouthSouth,Rivers,Professional Indemnity,Corporate
CS0012934,47,Female,Kano,Widowed,Travel,04/01/2018,20/07/2024,431189.99,Yes,1,890223.93,3,On-time,Card Payment,No,NorthEast,Borno,Travel,Corporate
CS0012935,39,Male,Port Harcourt,Widowed,Home,16/03/2015,26/03/2023,366565.34,No,2,948323.6,5,On-time,Mobile Payment,No,NorthWest,Kaduna,Personal Accident,Corporate
CS0012936,38,Female,Lagos,Single,Health,16/09/2015,25/03/2023,233766.42,Yes,2,27086.68,4,On-time,Bank Transfer,No,NorthEast,Bauchi,Motor 3rd Party,Individual
CS0012937,29,Male,Kano,Widowed,Life,23/12/2015,02/12/2023,322969.09,Yes,2,451850.59,3,On-time,Bank Transfer,Yes,SouthSouth,Edo,Bonds Insurance,Corporate
CS0012938,28,Female,Port Harcourt,Divorced,Life,19/03/2019,04/06/2023,413620.61,Yes,3,764102.14,5,On-time,Bank Transfer,No,NorthWest,Jigawa,Oil & Gas,Individual
CS0012939,19,Female,Ibadan,Divorced,Auto,21/05/2021,18/07/2023,233427.53,No,0,901910.76,1,On-time,Mobile Payment,No,SouthEast,Anambra,Comprehensive Motor,Individual
CS0012940,67,Male,Kano,Divorced,Travel,16/12/2018,25/04/2024,423712.67,Yes,0,140424.39,3,On-time,Mobile Payment,No,SouthEast,Enugu,Motor 3rd Party,Individual
CS0012941,58,Female,Abuja,Divorced,Travel,12/04/2017,06/03/2023,96787.99,Yes,3,264944.29,1,Late,Bank Transfer,Yes,NorthWest,Jigawa,Motor 3rd Party,Individual
CS0012942,19,Female,Lagos,Single,Health,10/01/2017,10/01/2024,300536.86,Yes,3,470079.05,5,On-time,Mobile Payment,Yes,SouthWest,Oyo,Oil & Gas,Individual
CS0012943,51,Male,Port Harcourt,Married,Health,12/08/2019,05/05/2024,186441.31,Yes,3,447222.43,3,On-time,Bank Transfer,No,NorthWest,Jigawa,Bonds Insurance,Corporate
CS0012944,20,Female,Port Harcourt,Widowed,Home,26/04/2019,25/11/2024,58643.2,Yes,4,299986.08,2,On-time,Card Payment,No,SouthSouth,Delta,Enhanced Motor 3rd Party,Corporate
CS0012945,33,Female,Lagos,Single,Health,25/08/2022,13/04/2023,446954.36,Yes,0,634357.05,4,On-time,Mobile Payment,No,NorthWest,Kaduna,Travel,Corporate
CS0012946,68,Male,Kano,Married,Home,05/04/2019,09/06/2023,249917.07,Yes,1,903022.85,5,On-time,Bank Transfer,Yes,SouthSouth,Edo,Contractors-All-Risk,Individual
CS0012947,21,Male,Abuja,Single,Auto,12/04/2021,16/12/2024,274847.76,Yes,2,695615,2,On-time,Card Payment,No,SouthSouth,Akwa-Ibom,Contractors-All-Risk,Individual
CS0012948,40,Female,Ibadan,Widowed,Auto,12/08/2017,10/02/2023,263595.47,Yes,3,403494.94,2,Late,Card Payment,No,SouthEast,Anambra,Goods-In-Transit,Corporate
CS0012949,67,Female,Kano,Single,Travel,02/04/2016,11/05/2023,275943.29,Yes,0,416638.45,1,On-time,Bank Transfer,Yes,SouthEast,Enugu,Machine Breakdown,Corporate
CS0012950,37,Female,Lagos,Widowed,Travel,02/07/2015,24/11/2023,297097.16,Yes,3,894546.5,5,On-time,Bank Transfer,No,SouthEast,Imo,Fire & Special Perils,Individual
CS0012951,42,Male,Kano,Single,Travel,25/04/2021,03/07/2024,437056.33,Yes,1,848963.33,5,Missed,Bank Transfer,Yes,NorthWest,Kebbi,Contractors-All-Risk,Corporate
CS0012952,47,Male,Kano,Single,Life,27/09/2015,27/09/2024,474395.15,No,1,657851.53,3,On-time,Bank Transfer,Yes,NorthWest,Jigawa,Comprehensive Motor,Individual
CS0012953,35,Female,Lagos,Divorced,Home,23/03/2017,04/06/2024,313496.95,Yes,2,90529.71,1,Late,Bank Transfer,Yes,NorthEast,Adamawa,Consequential Loss,Corporate
CS0012954,59,Female,Lagos,Single,Auto,12/09/2016,10/07/2023,194216.23,No,2,510810.09,2,On-time,Mobile Payment,Yes,NorthCentral,FCT,Burglary,Individual
CS0012955,28,Female,Ibadan,Single,Home,26/07/2021,21/12/2024,262360.24,Yes,4,722794.58,4,On-time,Card Payment,No,SouthSouth,Akwa-Ibom,Aviation,Individual
CS0012956,46,Male,Lagos,Married,Life,29/10/2019,30/05/2023,354422.73,Yes,3,217963.78,2,On-time,Card Payment,No,NorthWest,Jigawa,Marine Insurance,Corporate
CS0012957,34,Male,Lagos,Divorced,Life,26/04/2018,07/05/2023,269290.1,Yes,2,69815.26,2,On-time,Mobile Payment,No,SouthEast,Abia,Fire & Burglary,Individual
CS0012958,43,Male,Lagos,Widowed,Auto,24/12/2021,17/06/2024,137688.84,Yes,4,791241.59,4,On-time,Bank Transfer,No,SouthSouth,Edo,Fire & Special Perils,Corporate
CS0012959,40,Female,Port Harcourt,Divorced,Auto,15/04/2018,25/01/2024,307410.3,Yes,2,654098.77,1,On-time,Mobile Payment,No,SouthSouth,Edo,Home,Individual
CS0012960,69,Female,Lagos,Single,Travel,17/04/2017,27/04/2023,445512.41,Yes,0,583711.35,4,Late,Card Payment,No,SouthWest,Ogun,All Risk Insurance,Corporate
CS0012961,65,Female,Lagos,Widowed,Life,18/10/2017,29/10/2023,62206.4,Yes,2,10601.6,3,On-time,Mobile Payment,Yes,SouthWest,Lagos,Plant-All-Risk,Corporate
CS0012962,37,Male,Lagos,Single,Travel,22/12/2017,21/09/2023,44741.17,Yes,0,981241.91,2,On-time,Bank Transfer,No,SouthSouth,Rivers,Fire & Burglary,Corporate
CS0012963,62,Female,Ibadan,Divorced,Auto,16/11/2019,16/05/2023,487778.51,Yes,4,203918.88,5,On-time,Card Payment,Yes,SouthSouth,Rivers,Goods-In-Transit,Corporate
CS0012964,19,Male,Kano,Divorced,Life,29/06/2015,30/05/2024,403628.06,Yes,4,934354.09,4,On-time,Card Payment,No,NorthCentral,Nasarawa,Fire & Burglary,Individual
CS0012965,41,Female,Lagos,Single,Life,07/04/2019,21/06/2023,212145.83,Yes,2,785941.58,2,Late,Card Payment,No,NorthEast,Taraba,Motor 3rd Party,Individual
CS0012966,48,Male,Lagos,Single,Health,27/08/2018,22/02/2023,24133.71,No,0,637688.99,5,On-time,Mobile Payment,No,SouthEast,Abia,Consequential Loss,Corporate
CS0012967,44,Female,Ibadan,Single,Life,26/04/2022,27/04/2023,467477.49,No,4,413247.34,4,On-time,Bank Transfer,No,SouthWest,Oyo,Comprehensive Motor,Individual
CS0012968,19,Female,Kano,Married,Travel,07/02/2018,15/01/2024,399166.17,Yes,0,552771.68,1,On-time,Card Payment,No,NorthWest,Kano,Burglary,Corporate
CS0012969,31,Male,Ibadan,Divorced,Health,06/01/2022,04/11/2024,307644.24,Yes,4,896503.08,3,On-time,Mobile Payment,No,NorthCentral,Nasarawa,Consequential Loss,Individual
CS0012970,21,Female,Abuja,Married,Life,15/09/2015,19/02/2023,398207.88,No,1,542981.17,4,On-time,Mobile Payment,No,NorthEast,Bauchi,Burglary,Corporate
